NS ColMember_1.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
        172.      0.10646826E+06      0.20455698E+06     -0.88096850E+06     -0.16512405E+04      0.14018640E+03      0.22292014E+06      0.15370000E+04
        173.      0.10646841E+06      0.20596467E+06     -0.86450819E+06     -0.16411613E+04      0.14260783E+03      0.22292014E+06      0.15370000E+04
        174.      0.10646856E+06      0.20739680E+06     -0.84814769E+06     -0.16312714E+04      0.14504535E+03      0.22292014E+06      0.15370000E+04
        175.      0.10646871E+06      0.20885348E+06     -0.83188512E+06     -0.16215697E+04      0.14749922E+03      0.22292014E+06      0.15370000E+04
        176.      0.10646885E+06      0.21033491E+06     -0.81571869E+06     -0.16120551E+04      0.14996976E+03      0.22292014E+06      0.15370000E+04
        177.      0.10646899E+06      0.21184125E+06     -0.79964644E+06     -0.16027264E+04      0.15245724E+03      0.22292014E+06      0.15370000E+04
        178.      0.10646912E+06      0.21337266E+06     -0.78366662E+06     -0.15935828E+04      0.15496198E+03      0.22292014E+06      0.15370000E+04
        179.      0.10646926E+06      0.21492933E+06     -0.76777725E+06     -0.15846230E+04      0.15748424E+03      0.22292014E+06      0.15370000E+04
        180.      0.10646938E+06      0.21651141E+06     -0.75197662E+06     -0.15758459E+04      0.16002435E+03      0.22292014E+06      0.15370000E+04
        181.      0.10646951E+06      0.21811911E+06     -0.73626288E+06     -0.15672509E+04      0.16258261E+03      0.22292014E+06      0.15370000E+04
        182.      0.10646962E+06      0.21975259E+06     -0.72063419E+06     -0.15588364E+04      0.16515930E+03      0.22292014E+06      0.15370000E+04
        183.      0.10646974E+06      0.22141205E+06     -0.70508875E+06     -0.15506019E+04      0.16775475E+03      0.22292014E+06      0.15370000E+04
        184.      0.10646986E+06      0.22309766E+06     -0.68962475E+06     -0.15425463E+04      0.17036923E+03      0.22292014E+06      0.15370000E+04
NS ColMember_19.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
        185.      0.10635652E+06      0.18578214E+06      0.68391525E+06     -0.16223640E+04      0.27860249E+04      0.22064456E+06      0.17070000E+04
        186.      0.10635638E+06      0.20668738E+06      0.69610406E+06     -0.16282665E+04      0.27877603E+04      0.22064456E+06      0.17070000E+04
NS ColMember_20.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
        187.      0.10480935E+06      0.18003002E+06     -0.67702238E+06     -0.34717571E+02     -0.18462827E+04      0.21253192E+06      0.17220000E+04
        188.      0.10480939E+06      0.16157241E+06     -0.67671450E+06     -0.27080818E+02     -0.18443407E+04      0.21253192E+06      0.17220000E+04
        189.      0.10480942E+06      0.14313317E+06     -0.67648281E+06     -0.19447071E+02     -0.18426085E+04      0.21253192E+06      0.17220000E+04
        190.      0.10480945E+06      0.12471021E+06     -0.67632738E+06     -0.11815474E+02     -0.18410861E+04      0.21253192E+06      0.17220000E+04
        191.      0.10480948E+06      0.10630143E+06     -0.67624806E+06     -0.41851635E+01     -0.18397732E+04      0.21253192E+06      0.17220000E+04
        192.      0.10480949E+06      0.87904727E+05     -0.67624500E+06      0.34447165E+01     -0.18386696E+04      0.21253192E+06      0.17220000E+04
        193.      0.10480951E+06      0.69518008E+05     -0.67631806E+06      0.11075027E+02     -0.18377753E+04      0.21253192E+06      0.17220000E+04
        194.      0.10480952E+06      0.51139195E+05     -0.67646731E+06      0.18706625E+02     -0.18370901E+04      0.21253192E+06      0.17220000E+04
        195.      0.10480953E+06      0.32766182E+05     -0.67669275E+06      0.26340372E+02     -0.18366140E+04      0.21253192E+06      0.17220000E+04
        196.      0.10480953E+06      0.14396884E+05     -0.67699444E+06      0.33977127E+02     -0.18363468E+04      0.21253192E+06      0.17220000E+04
        197.      0.10480953E+06     -0.39707908E+04     -0.67737238E+06      0.41617748E+02     -0.18362887E+04      0.21253191E+06      0.17220000E+04
        198.      0.10480952E+06     -0.22338932E+05     -0.67782656E+06      0.49263096E+02     -0.18364396E+04      0.21253191E+06      0.17220000E+04
        199.      0.10480952E+06     -0.40709629E+05     -0.67835719E+06      0.56914036E+02     -0.18367993E+04      0.21253191E+06      0.17220000E+04
        200.      0.10480950E+06     -0.59084977E+05     -0.67896419E+06      0.64571426E+02     -0.18373682E+04      0.21253191E+06      0.17220000E+04
        201.      0.10480948E+06     -0.77467062E+05     -0.67964769E+06      0.72236122E+02     -0.18381461E+04      0.21253191E+06      0.17220000E+04
        202.      0.10480945E+06     -0.95857977E+05     -0.68040775E+06      0.79908997E+02     -0.18391333E+04      0.21253191E+06      0.17220000E+04
        203.      0.10480943E+06     -0.11425981E+06     -0.68124444E+06      0.87590912E+02     -0.18403297E+04      0.21253191E+06      0.17220000E+04
        204.      0.10480940E+06     -0.13267467E+06     -0.68215788E+06      0.95282730E+02     -0.18417356E+04      0.21253191E+06      0.17220000E+04
        205.      0.10480936E+06     -0.15110464E+06     -0.68314812E+06      0.10298532E+03     -0.18433510E+04      0.21253191E+06      0.17220000E+04
        206.      0.10480932E+06     -0.16955181E+06     -0.68421538E+06      0.11069955E+03     -0.18451763E+04      0.21253191E+06      0.17220000E+04
        207.      0.10480927E+06     -0.18801831E+06     -0.68535969E+06      0.11842628E+03     -0.18472114E+04      0.21253191E+06      0.17220000E+04
        208.      0.10480923E+06     -0.20650620E+06     -0.68658119E+06      0.12616639E+03     -0.18494568E+04      0.21253191E+06      0.17220000E+04
        209.      0.10480917E+06     -0.22501762E+06     -0.68788006E+06      0.13392075E+03     -0.18519127E+04      0.21253191E+06      0.17220000E+04
        210.      0.10480912E+06     -0.24355467E+06     -0.68925638E+06      0.14169023E+03     -0.18545793E+04      0.21253191E+06      0.17220000E+04
        211.      0.10480905E+06     -0.26211944E+06     -0.69071038E+06      0.14947571E+03     -0.18574570E+04      0.21253192E+06      0.17220000E+04
        212.      0.10480898E+06     -0.28071406E+06     -0.69224219E+06      0.15727805E+03     -0.18605461E+04      0.21253192E+06      0.17220000E+04
        213.      0.10480891E+06     -0.29934062E+06     -0.69385194E+06      0.16509814E+03     -0.18638469E+04      0.21253192E+06      0.17220000E+04
        214.      0.10480884E+06     -0.31800128E+06     -0.69553994E+06      0.17293687E+03     -0.18673599E+04      0.21253192E+06      0.17220000E+04
        215.      0.10480876E+06     -0.33669812E+06     -0.69730625E+06      0.18079512E+03     -0.18710852E+04      0.21253192E+06      0.17220000E+04
NS ColMember_21.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
        216.      0.10995155E+06     -0.37988312E+06     -0.71593950E+06      0.18674742E+03      0.41350942E+04      0.21749761E+06      0.20120000E+04
        217.      0.10995166E+06     -0.34888612E+06     -0.71736269E+06      0.19324998E+03      0.41318320E+04      0.21749761E+06      0.20120000E+04
NS ColMember_22.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
        218.      0.10993175E+06     -0.32883162E+06     -0.73865281E+06      0.57737866E+03      0.16286013E+04      0.21488052E+06      0.20270000E+04
        219.      0.10993176E+06     -0.31663194E+06     -0.74300650E+06      0.58403790E+03      0.16257032E+04      0.21488052E+06      0.20270000E+04
NS ColMember_23.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
        220.      0.10971978E+06      0.22795578E+06      0.95282956E+06      0.88861499E+03     -0.18201489E+04      0.21196880E+06      0.20420000E+04
        221.      0.10971991E+06      0.20977392E+06      0.94399856E+06      0.87727863E+03     -0.18175718E+04      0.21196880E+06      0.20420000E+04
        222.      0.10972004E+06      0.19161670E+06      0.93528056E+06      0.86604663E+03     -0.18152104E+04      0.21196880E+06      0.20420000E+04
        223.      0.10972016E+06      0.17348195E+06      0.92667450E+06      0.85491779E+03     -0.18130647E+04      0.21196880E+06      0.20420000E+04
        224.      0.10972028E+06      0.15536752E+06      0.91817931E+06      0.84389075E+03     -0.18111342E+04      0.21196880E+06      0.20420000E+04
        225.      0.10972040E+06      0.13727125E+06      0.90979400E+06      0.83296405E+03     -0.18094187E+04      0.21196880E+06      0.20420000E+04
        226.      0.10972050E+06      0.11919102E+06      0.90151762E+06      0.82213660E+03     -0.18079181E+04      0.21196880E+06      0.20420000E+04
        227.      0.10972061E+06      0.10112466E+06      0.89334912E+06      0.81140692E+03     -0.18066321E+04      0.21196880E+06      0.20420000E+04
        228.      0.10972070E+06      0.83070031E+05      0.88528762E+06      0.80077380E+03     -0.18055607E+04      0.21196880E+06      0.20420000E+04
        229.      0.10972080E+06      0.65024984E+05      0.87733200E+06      0.79023596E+03     -0.18047036E+04      0.21196880E+06      0.20420000E+04
        230.      0.10972088E+06      0.46987387E+05      0.86948150E+06      0.77979218E+03     -0.18040608E+04      0.21196880E+06      0.20420000E+04
        231.      0.10972096E+06      0.28955088E+05      0.86173506E+06      0.76944116E+03     -0.18036323E+04      0.21196880E+06      0.20420000E+04
        232.      0.10972104E+06      0.10925951E+05      0.85409181E+06      0.75918164E+03     -0.18034180E+04      0.21196880E+06      0.20420000E+04
        233.      0.10972111E+06     -0.71021660E+04      0.84655081E+06      0.74901251E+03     -0.18034177E+04      0.21196880E+06      0.20420000E+04
        234.      0.10972117E+06     -0.25131404E+05      0.83911119E+06      0.73893243E+03     -0.18036317E+04      0.21196880E+06      0.20420000E+04
        235.      0.10972123E+06     -0.43163906E+05      0.83177200E+06      0.72894019E+03     -0.18040598E+04      0.21196880E+06      0.20420000E+04
        236.      0.10972129E+06     -0.61201809E+05      0.82453250E+06      0.71903467E+03     -0.18047023E+04      0.21196880E+06      0.20420000E+04
        237.      0.10972134E+06     -0.79247258E+05      0.81739169E+06      0.70921466E+03     -0.18055590E+04      0.21196880E+06      0.20420000E+04
        238.      0.10972138E+06     -0.97302398E+05      0.81034881E+06      0.69947900E+03     -0.18066301E+04      0.21196880E+06      0.20420000E+04
        239.      0.10972142E+06     -0.11536937E+06      0.80340300E+06      0.68982648E+03     -0.18079159E+04      0.21196878E+06      0.20420000E+04
        240.      0.10972146E+06     -0.13345031E+06      0.79655344E+06      0.68025598E+03     -0.18094163E+04      0.21196878E+06      0.20420000E+04
        241.      0.10972149E+06     -0.15154739E+06      0.78979931E+06      0.67076636E+03     -0.18111316E+04      0.21196878E+06      0.20420000E+04
        242.      0.10972152E+06     -0.16966273E+06      0.78313975E+06      0.66135638E+03     -0.18130620E+04      0.21196878E+06      0.20420000E+04
        243.      0.10972153E+06     -0.18779852E+06      0.77657406E+06      0.65202509E+03     -0.18152078E+04      0.21196878E+06      0.20420000E+04
        244.      0.10972155E+06     -0.20595688E+06      0.77010144E+06      0.64277124E+03     -0.18175692E+04      0.21196878E+06      0.20420000E+04
        245.      0.10972156E+06     -0.22413997E+06      0.76372106E+06      0.63359375E+03     -0.18201464E+04      0.21196878E+06      0.20420000E+04
        246.      0.10972157E+06     -0.24234997E+06      0.75743219E+06      0.62449158E+03     -0.18229398E+04      0.21196878E+06      0.20420000E+04
        247.      0.10972157E+06     -0.26058902E+06      0.75123412E+06      0.61546356E+03     -0.18259498E+04      0.21196878E+06      0.20420000E+04
        248.      0.10972156E+06     -0.27885931E+06      0.74512612E+06      0.60650861E+03     -0.18291766E+04      0.21196878E+06      0.20420000E+04
NS ColMember_24.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
        249.      0.10457461E+06      0.23349842E+06     -0.98602312E+06     -0.43726421E+04     -0.12036381E+04      0.21690498E+06      0.23320000E+04
        250.      0.10457498E+06      0.22447392E+06     -0.95326044E+06     -0.43644238E+04     -0.12015901E+04      0.21690498E+06      0.23320000E+04
NS ColMember_25.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
        251.      0.10461415E+06      0.19590028E+06     -0.94497369E+06     -0.17591815E+04      0.11308920E+03      0.22340206E+06      0.23470000E+04
        252.      0.10461433E+06      0.19703589E+06     -0.92743656E+06     -0.17485582E+04      0.11537326E+03      0.22340206E+06      0.23470000E+04
        253.      0.10461450E+06      0.19819453E+06     -0.91000475E+06     -0.17381332E+04      0.11767001E+03      0.22340206E+06      0.23470000E+04
        254.      0.10461466E+06      0.19937633E+06     -0.89267612E+06     -0.17279052E+04      0.11997969E+03      0.22340206E+06      0.23470000E+04
        255.      0.10461483E+06      0.20058141E+06     -0.87544888E+06     -0.17178732E+04      0.12230260E+03      0.22340206E+06      0.23470000E+04
        256.      0.10461499E+06      0.20180991E+06     -0.85832094E+06     -0.17080358E+04      0.12463901E+03      0.22340206E+06      0.23470000E+04
        257.      0.10461515E+06      0.20306197E+06     -0.84129044E+06     -0.16983921E+04      0.12698918E+03      0.22340206E+06      0.23470000E+04
        258.      0.10461530E+06      0.20433772E+06     -0.82435544E+06     -0.16889410E+04      0.12935338E+03      0.22340206E+06      0.23470000E+04
        259.      0.10461545E+06      0.20563731E+06     -0.80751400E+06     -0.16796814E+04      0.13173190E+03      0.22340206E+06      0.23470000E+04
        260.      0.10461559E+06      0.20696088E+06     -0.79076419E+06     -0.16706122E+04      0.13412502E+03      0.22340206E+06      0.23470000E+04
        261.      0.10461573E+06      0.20830858E+06     -0.77410412E+06     -0.16617324E+04      0.13653299E+03      0.22340206E+06      0.23470000E+04
        262.      0.10461586E+06      0.20968055E+06     -0.75753194E+06     -0.16530410E+04      0.13895612E+03      0.22340206E+06      0.23470000E+04
        263.      0.10461599E+06      0.21107695E+06     -0.74104569E+06     -0.16445371E+04      0.14139468E+03      0.22340206E+06      0.23470000E+04
        264.      0.10461612E+06      0.21249794E+06     -0.72464362E+06     -0.16362195E+04      0.14384897E+03      0.22340206E+06      0.23470000E+04
        265.      0.10461625E+06      0.21394366E+06     -0.70832381E+06     -0.16280875E+04      0.14631924E+03      0.22340206E+06      0.23470000E+04
        266.      0.10461637E+06      0.21541428E+06     -0.69208438E+06     -0.16201400E+04      0.14880580E+03      0.22340206E+06      0.23470000E+04
        267.      0.10461648E+06      0.21690997E+06     -0.67592350E+06     -0.16123763E+04      0.15130896E+03      0.22340205E+06      0.23470000E+04
