NS ColMember_1.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]
        216.     -0.24690117E+04     -0.16687914E+04     -0.21546066E+05      0.22175529E+03      0.28117061E+01     -0.19326250E+02
        217.     -0.24690093E+04     -0.16406753E+04     -0.21352809E+05      0.22175526E+03      0.28120964E+01     -0.19331224E+02
        218.     -0.24690071E+04     -0.16125555E+04     -0.21159506E+05      0.22175523E+03      0.28124809E+01     -0.19336155E+02
        219.     -0.24690046E+04     -0.15844323E+04     -0.20966154E+05      0.22175520E+03      0.28128595E+01     -0.19341040E+02
        220.     -0.24690020E+04     -0.15563053E+04     -0.20772756E+05      0.22175516E+03      0.28132319E+01     -0.19345879E+02
        221.     -0.24689993E+04     -0.15281748E+04     -0.20579311E+05      0.22175513E+03      0.28135979E+01     -0.19350674E+02
        222.     -0.24689966E+04     -0.15000410E+04     -0.20385820E+05      0.22175508E+03      0.28139570E+01     -0.19355423E+02
        223.     -0.24689939E+04     -0.14719038E+04     -0.20192283E+05      0.22175504E+03      0.28143110E+01     -0.19360128E+02
        224.     -0.24689910E+04     -0.14437632E+04     -0.19998703E+05      0.22175499E+03      0.28146572E+01     -0.19364788E+02
        225.     -0.24689878E+04     -0.14156194E+04     -0.19805076E+05      0.22175494E+03      0.28149989E+01     -0.19369404E+02
        226.     -0.24689849E+04     -0.13874724E+04     -0.19611406E+05      0.22175488E+03      0.28153331E+01     -0.19373974E+02
        227.     -0.24689817E+04     -0.13593224E+04     -0.19417693E+05      0.22175484E+03      0.28156612E+01     -0.19378496E+02
        228.     -0.24689783E+04     -0.13311692E+04     -0.19223936E+05      0.22175479E+03      0.28159831E+01     -0.19382977E+02
        229.     -0.24689751E+04     -0.13030131E+04     -0.19030137E+05      0.22175473E+03      0.28162985E+01     -0.19387411E+02
        230.     -0.24689717E+04     -0.12748540E+04     -0.18836293E+05      0.22175467E+03      0.28166082E+01     -0.19391800E+02
        231.     -0.24689683E+04     -0.12466920E+04     -0.18642408E+05      0.22175461E+03      0.28169110E+01     -0.19396145E+02
        232.     -0.24689646E+04     -0.12185273E+04     -0.18448482E+05      0.22175455E+03      0.28172083E+01     -0.19400444E+02
        233.     -0.24689609E+04     -0.11903599E+04     -0.18254516E+05      0.22175449E+03      0.28174977E+01     -0.19404697E+02
        234.     -0.24689575E+04     -0.11621897E+04     -0.18060508E+05      0.22175441E+03      0.28177829E+01     -0.19408907E+02
        235.     -0.24689536E+04     -0.11340168E+04     -0.17866459E+05      0.22175435E+03      0.28180602E+01     -0.19413071E+02
        236.     -0.24689500E+04     -0.11058416E+04     -0.17672371E+05      0.22175427E+03      0.28183310E+01     -0.19417191E+02
        237.     -0.24689463E+04     -0.10776637E+04     -0.17478244E+05      0.22175421E+03      0.28185961E+01     -0.19421263E+02
        238.     -0.24689424E+04     -0.10494835E+04     -0.17284076E+05      0.22175414E+03      0.28188546E+01     -0.19425291E+02
        239.     -0.24689385E+04     -0.10213009E+04     -0.17089871E+05      0.22175406E+03      0.28191075E+01     -0.19429276E+02
        240.     -0.24689346E+04     -0.99311597E+03     -0.16895629E+05      0.22175398E+03      0.28193529E+01     -0.19433212E+02
        241.     -0.24689307E+04     -0.96492883E+03     -0.16701348E+05      0.22175389E+03      0.28195932E+01     -0.19437105E+02
        242.     -0.24689265E+04     -0.93673956E+03     -0.16507029E+05      0.22175381E+03      0.28198259E+01     -0.19440952E+02
        243.     -0.24689226E+04     -0.90854810E+03     -0.16312674E+05      0.22175372E+03      0.28200531E+01     -0.19444757E+02
        244.     -0.24689185E+04     -0.88035468E+03     -0.16118282E+05      0.22175365E+03      0.28202736E+01     -0.19448513E+02
        245.     -0.24689146E+04     -0.85215924E+03     -0.15923855E+05      0.22175356E+03      0.28204873E+01     -0.19452227E+02
        246.     -0.24689104E+04     -0.82396185E+03     -0.15729393E+05      0.22175346E+03      0.28206954E+01     -0.19455893E+02
        247.     -0.24689062E+04     -0.79576263E+03     -0.15534895E+05      0.22175337E+03      0.28208961E+01     -0.19459515E+02
        248.     -0.24689021E+04     -0.76756165E+03     -0.15340361E+05      0.22175328E+03      0.28210917E+01     -0.19463093E+02
        249.     -0.24688979E+04     -0.73935889E+03     -0.15145795E+05      0.22175317E+03      0.28212802E+01     -0.19466623E+02
        250.     -0.24688938E+04     -0.71115448E+03     -0.14951194E+05      0.22175308E+03      0.28214626E+01     -0.19470110E+02
        251.     -0.24688896E+04     -0.68294849E+03     -0.14756561E+05      0.22175298E+03      0.28216379E+01     -0.19473551E+02
        252.     -0.24688855E+04     -0.65474091E+03     -0.14561894E+05      0.22175288E+03      0.28218074E+01     -0.19476946E+02
        253.     -0.24688811E+04     -0.62653192E+03     -0.14367194E+05      0.22175278E+03      0.28219709E+01     -0.19480297E+02
        254.     -0.24688770E+04     -0.59832147E+03     -0.14172463E+05      0.22175267E+03      0.28221271E+01     -0.19483603E+02
        255.     -0.24688728E+04     -0.57010968E+03     -0.13977700E+05      0.22175256E+03      0.28222775E+01     -0.19486864E+02
        256.     -0.24688687E+04     -0.54189661E+03     -0.13782906E+05      0.22175244E+03      0.28224208E+01     -0.19490080E+02
        257.     -0.24688645E+04     -0.51368231E+03     -0.13588081E+05      0.22175233E+03      0.28225577E+01     -0.19493250E+02
        258.     -0.24688604E+04     -0.48546689E+03     -0.13393227E+05      0.22175221E+03      0.28226891E+01     -0.19496374E+02
        259.     -0.24688562E+04     -0.45725034E+03     -0.13198341E+05      0.22175211E+03      0.28228133E+01     -0.19499454E+02
        260.     -0.24688521E+04     -0.42903275E+03     -0.13003427E+05      0.22175198E+03      0.28229313E+01     -0.19502487E+02
        261.     -0.24688479E+04     -0.40081421E+03     -0.12808483E+05      0.22175186E+03      0.28230417E+01     -0.19505476E+02
        262.     -0.24688438E+04     -0.37259473E+03     -0.12613512E+05      0.22175174E+03      0.28231471E+01     -0.19508419E+02
        263.     -0.24688396E+04     -0.34437445E+03     -0.12418512E+05      0.22175162E+03      0.28232462E+01     -0.19511318E+02
        264.     -0.24688354E+04     -0.31615335E+03     -0.12223483E+05      0.22175148E+03      0.28233390E+01     -0.19514172E+02
        265.     -0.24688313E+04     -0.28793155E+03     -0.12028429E+05      0.22175136E+03      0.28234241E+01     -0.19516979E+02
        266.     -0.24688274E+04     -0.25970911E+03     -0.11833347E+05      0.22175122E+03      0.28235025E+01     -0.19519743E+02
        267.     -0.24688232E+04     -0.23148607E+03     -0.11638239E+05      0.22175110E+03      0.28235753E+01     -0.19522459E+02
        268.     -0.24688193E+04     -0.20326250E+03     -0.11443105E+05      0.22175096E+03      0.28236420E+01     -0.19525131E+02
        269.     -0.24688154E+04     -0.17503845E+03     -0.11247945E+05      0.22175082E+03      0.28237021E+01     -0.19527760E+02
        270.     -0.24688115E+04     -0.14681403E+03     -0.11052761E+05      0.22175069E+03      0.28237536E+01     -0.19530340E+02
        271.     -0.24688076E+04     -0.11858925E+03     -0.10857552E+05      0.22175053E+03      0.28238006E+01     -0.19532875E+02
        272.     -0.24688037E+04     -0.90364204E+02     -0.10662318E+05      0.22175040E+03      0.28238413E+01     -0.19535368E+02
        273.     -0.24687998E+04     -0.62138950E+02     -0.10467062E+05      0.22175024E+03      0.28238752E+01     -0.19537813E+02
        274.     -0.24687961E+04     -0.33913548E+02     -0.10271780E+05      0.22175011E+03      0.28239019E+01     -0.19540215E+02
        275.     -0.24687922E+04     -0.56880593E+01     -0.10076478E+05      0.22174995E+03      0.28239226E+01     -0.19542570E+02
        276.     -0.24687886E+04      0.22537449E+02     -0.98811514E+04      0.22174980E+03      0.28239362E+01     -0.19544880E+02
        277.     -0.24687849E+04      0.50762917E+02     -0.96858037E+04      0.22174965E+03      0.28239443E+01     -0.19547144E+02
        278.     -0.24687812E+04      0.78988274E+02     -0.94904346E+04      0.22174950E+03      0.28239455E+01     -0.19549362E+02
        279.     -0.24687778E+04      0.10721346E+03     -0.92950439E+04      0.22174934E+03      0.28239403E+01     -0.19551537E+02
        280.     -0.24687742E+04      0.13543843E+03     -0.90996328E+04      0.22174918E+03      0.28239279E+01     -0.19553665E+02
        281.     -0.24687708E+04      0.16366309E+03     -0.89042012E+04      0.22174902E+03      0.28239095E+01     -0.19555748E+02
        282.     -0.24687673E+04      0.19188739E+03     -0.87087500E+04      0.22174886E+03      0.28238842E+01     -0.19557787E+02
        283.     -0.24687639E+04      0.22011127E+03     -0.85132793E+04      0.22174869E+03      0.28238523E+01     -0.19559780E+02
        284.     -0.24687607E+04      0.24833467E+03     -0.83177891E+04      0.22174852E+03      0.28238142E+01     -0.19561726E+02
        285.     -0.24687576E+04      0.27655753E+03     -0.81222812E+04      0.22174835E+03      0.28237691E+01     -0.19563629E+02
        286.     -0.24687542E+04      0.30477975E+03     -0.79267549E+04      0.22174818E+03      0.28237183E+01     -0.19565485E+02
        287.     -0.24687512E+04      0.33300131E+03     -0.77312114E+04      0.22174802E+03      0.28236597E+01     -0.19567297E+02
        288.     -0.24687480E+04      0.36122214E+03     -0.75356499E+04      0.22174783E+03      0.28235958E+01     -0.19569063E+02
        289.     -0.24687451E+04      0.38944214E+03     -0.73400723E+04      0.22174765E+03      0.28235247E+01     -0.19570784E+02
        290.     -0.24687422E+04      0.41766132E+03     -0.71444780E+04      0.22174748E+03      0.28234465E+01     -0.19572458E+02
        291.     -0.24687393E+04      0.44587955E+03     -0.69488682E+04      0.22174730E+03      0.28233626E+01     -0.19574089E+02
        292.     -0.24687363E+04      0.47409677E+03     -0.67532422E+04      0.22174712E+03      0.28232713E+01     -0.19575674E+02
        293.     -0.24687336E+04      0.50231296E+03     -0.65576021E+04      0.22174693E+03      0.28231742E+01     -0.19577213E+02
        294.     -0.24687310E+04      0.53052802E+03     -0.63619468E+04      0.22174673E+03      0.28230696E+01     -0.19578707E+02
        295.     -0.24687283E+04      0.55874188E+03     -0.61662773E+04      0.22174655E+03      0.28229597E+01     -0.19580156E+02
        296.     -0.24687258E+04      0.58695453E+03     -0.59705942E+04      0.22174637E+03      0.28228421E+01     -0.19581558E+02
        297.     -0.24687234E+04      0.61516583E+03     -0.57748979E+04      0.22174617E+03      0.28227177E+01     -0.19582918E+02
        298.     -0.24687209E+04      0.64337579E+03     -0.55791890E+04      0.22174597E+03      0.28225877E+01     -0.19584230E+02
        299.     -0.24687188E+04      0.67158435E+03     -0.53834673E+04      0.22174577E+03      0.28224497E+01     -0.19585499E+02
        300.     -0.24687163E+04      0.69979138E+03     -0.51877339E+04      0.22174557E+03      0.28223066E+01     -0.19586720E+02
        301.     -0.24687141E+04      0.72799683E+03     -0.49919888E+04      0.22174538E+03      0.28221560E+01     -0.19587896E+02
        302.     -0.24687122E+04      0.75620062E+03     -0.47962324E+04      0.22174518E+03      0.28219991E+01     -0.19589027E+02
        303.     -0.24687102E+04      0.78440283E+03     -0.46004658E+04      0.22174496E+03      0.28218358E+01     -0.19590113E+02
        304.     -0.24687083E+04      0.81260321E+03     -0.44046885E+04      0.22174477E+03      0.28216648E+01     -0.19591154E+02
        305.     -0.24687063E+04      0.84080176E+03     -0.42089019E+04      0.22174455E+03      0.28214884E+01     -0.19592150E+02
        306.     -0.24687046E+04      0.86899847E+03     -0.40131055E+04      0.22174434E+03      0.28213048E+01     -0.19593100E+02
        307.     -0.24687029E+04      0.89719324E+03     -0.38173005E+04      0.22174413E+03      0.28211138E+01     -0.19594004E+02
        308.     -0.24687012E+04      0.92538605E+03     -0.36214868E+04      0.22174391E+03      0.28209169E+01     -0.19594864E+02
        309.     -0.24686997E+04      0.95357672E+03     -0.34256653E+04      0.22174370E+03      0.28207138E+01     -0.19595676E+02
        310.     -0.24686982E+04      0.98176532E+03     -0.32298362E+04      0.22174348E+03      0.28205035E+01     -0.19596445E+02
        311.     -0.24686968E+04      0.10099517E+04     -0.30339998E+04      0.22174326E+03      0.28202863E+01     -0.19597168E+02
        312.     -0.24686956E+04      0.10381357E+04     -0.28381567E+04      0.22174304E+03      0.28200624E+01     -0.19597845E+02
        313.     -0.24686943E+04      0.10663176E+04     -0.26423074E+04      0.22174281E+03      0.28198321E+01     -0.19598478E+02
        314.     -0.24686931E+04      0.10944969E+04     -0.24464521E+04      0.22174258E+03      0.28195956E+01     -0.19599066E+02
        315.     -0.24686921E+04      0.11226740E+04     -0.22505913E+04      0.22174236E+03      0.28193507E+01     -0.19599607E+02
        316.     -0.24686912E+04      0.11508484E+04     -0.20547258E+04      0.22174213E+03      0.28191011E+01     -0.19600103E+02
        317.     -0.24686902E+04      0.11790203E+04     -0.18588556E+04      0.22174190E+03      0.28188438E+01     -0.19600554E+02
        318.     -0.24686895E+04      0.12071896E+04     -0.16629813E+04      0.22174165E+03      0.28185802E+01     -0.19600960E+02
        319.     -0.24686887E+04      0.12353561E+04     -0.14671034E+04      0.22174142E+03      0.28183093E+01     -0.19601320E+02
        320.     -0.24686880E+04      0.12635199E+04     -0.12712222E+04      0.22174118E+03      0.28180323E+01     -0.19601635E+02
        321.     -0.24686875E+04      0.12916808E+04     -0.10753383E+04      0.22174095E+03      0.28177481E+01     -0.19601904E+02
        322.     -0.24686870E+04      0.13198389E+04     -0.87945184E+03      0.22174071E+03      0.28174579E+01     -0.19602129E+02
        323.     -0.24686868E+04      0.13479940E+04     -0.68356360E+03      0.22174046E+03      0.28171606E+01     -0.19602306E+02
        324.     -0.24686865E+04      0.13761461E+04     -0.48767386E+03      0.22174022E+03      0.28168561E+01     -0.19602440E+02
        325.     -0.24686863E+04      0.14042952E+04     -0.29178308E+03      0.22173996E+03      0.28165445E+01     -0.19602528E+02
        326.     -0.24686860E+04      0.14324410E+04     -0.95891685E+02      0.22173972E+03      0.28162270E+01     -0.19602571E+02
        327.     -0.24686860E+04      0.14605837E+04      0.99999878E+02      0.22173946E+03      0.28159029E+01     -0.19602570E+02
        328.     -0.24686863E+04      0.14887231E+04      0.29589117E+03      0.22173921E+03      0.28155723E+01     -0.19602520E+02
        329.     -0.24686863E+04      0.15168593E+04      0.49178180E+03      0.22173895E+03      0.28152337E+01     -0.19602427E+02
        330.     -0.24686865E+04      0.15449919E+04      0.68767126E+03      0.22173869E+03      0.28148894E+01     -0.19602287E+02
        331.     -0.24686870E+04      0.15731211E+04      0.88355914E+03      0.22173843E+03      0.28145382E+01     -0.19602104E+02
        332.     -0.24686873E+04      0.16012468E+04      0.10794451E+04      0.22173817E+03      0.28141804E+01     -0.19601875E+02
        333.     -0.24686877E+04      0.16293689E+04      0.12753285E+04      0.22173792E+03      0.28138144E+01     -0.19601601E+02
        334.     -0.24686885E+04      0.16574874E+04      0.14712090E+04      0.22173764E+03      0.28134429E+01     -0.19601280E+02
        335.     -0.24686890E+04      0.16856022E+04      0.16670862E+04      0.22173738E+03      0.28130651E+01     -0.19600914E+02
        336.     -0.24686897E+04      0.17137131E+04      0.18629597E+04      0.22173711E+03      0.28126798E+01     -0.19600504E+02
        337.     -0.24686907E+04      0.17418203E+04      0.20588289E+04      0.22173685E+03      0.28122876E+01     -0.19600048E+02
